date,time,Lift Fork Goal(mm),Current Height(mm),other info,action end state
W0123,13:29:43.661993,450,2003," AgwPDO1 , ID 0x363 , Data : 0 0 7 0 6 d0 f9 a0 
 AgwRx3 , ID 0x375 , Data : 0 0 0 0 0 8a a7 23 
 AgwRx1 , ID 0x373 , Data : 0 0 0 0 0 ca 6 75 
 AgwRx3 , ID 0x375 , Data : 0 0 0 0 0 9a 58 b2 
 AgwPDO1 , ID 0x363 , Data : 0 0 7 0 6 e0 9d 2f 
 AgwRx3 , ID 0x375 , Data : 0 0 0 0 0 aa 3c 3d 
 AgwRx1 , ID 0x373 , Data : 0 0 0 0 0 d6 20 c7 
 AgwRx3 , ID 0x375 , Data : 0 0 0 0 0 b6 1a 8f 
 Preempt! New Lift Fork Goal Received! Stopped Current Job.
 Current : 440.633 mm. Goal : 450 mm. 
"," Lift Fork Action Aborted !
"
W0123,13:39:44.670809,2000,430,," Lift Fork Action Succeeded !
"
W0123,13:39:50.389437,450,2001,," Lift Fork Action Succeeded !
"
W0123,13:40:47.289386,2000,442,," Lift Fork Action Succeeded !
"
W0123,13:40:53.013527,450,2003,," Lift Fork Action Succeeded !
"
W0123,13:41:52.353699,2000,454,," Lift Fork Action Succeeded !
"
W0123,13:41:58.046234,450,2001,," Lift Fork Action Succeeded !
"
W0123,13:42:54.525463,2000,451,," Lift Fork Action Succeeded !
"
W0123,13:43:00.243880,450,1992,," Lift Fork Action Succeeded !
"
W0123,13:43:59.468634,2000,454,," Lift Fork Action Succeeded !
"
W0123,13:44:05.129333,450,2000,," Lift Fork Action Succeeded !
"
W0123,13:45:01.649709,2000,449,," Lift Fork Action Succeeded !
"
W0123,13:45:07.339756,450,2001," WAGO Heartbeat Stopped , Please check if the connection cable is loose
"," Lift Fork Action Succeeded !
"
W0123,13:46:06.474615,2000,455,," Lift Fork Action Succeeded !
"
W0123,13:46:12.130689,450,2001,," Lift Fork Action Succeeded !
"
W0123,13:47:08.600596,2000,453,," Lift Fork Action Succeeded !
"
W0123,13:47:14.290833,450,1996,," Lift Fork Action Succeeded !
"
W0123,13:48:13.228255,2000,444,," Lift Fork Action Succeeded !
"
W0123,13:48:18.982350,450,1999,," Lift Fork Action Succeeded !
"
W0123,13:49:15.501977,2000,448,," Lift Fork Action Succeeded !
"
W0123,13:49:21.256548,450,1992,," Lift Fork Action Succeeded !
"
W0123,13:50:20.460309,2000,453,," Lift Fork Action Succeeded !
"
W0123,13:50:26.181100,450,2001,," Lift Fork Action Succeeded !
"
W0123,13:51:22.944327,2000,448,," Lift Fork Action Succeeded !
"
W0123,13:51:28.668236,450,2000,," Lift Fork Action Succeeded !
"
W0123,13:52:27.598194,2000,441,," Lift Fork Action Succeeded !
"
W0123,13:52:33.550110,450,2000,," Lift Fork Action Succeeded !
"
W0123,13:53:30.107982,2000,437,," Lift Fork Action Succeeded !
"
W0123,13:53:35.855242,450,2000,," Lift Fork Action Succeeded !
"
W0123,13:54:34.926806,2000,447,," Lift Fork Action Succeeded !
"
W0123,13:54:40.704159,450,1996,," Lift Fork Action Succeeded !
"
W0123,13:55:37.143610,2000,445,," Lift Fork Action Succeeded !
"
W0123,13:55:42.891124,450,1998,," Lift Fork Action Succeeded !
"
W0123,13:56:42.257032,2000,440,," Lift Fork Action Succeeded !
"
W0123,13:56:48.039306,450,1999,," Lift Fork Action Succeeded !
"
W0123,13:57:44.365442,2000,447,," Lift Fork Action Succeeded !
"
W0123,13:57:50.145781,450,2000,," Lift Fork Action Succeeded !
"
W0123,13:58:49.208309,2000,456,," Lift Fork Action Succeeded !
"
W0123,13:58:54.925539,450,1998,," Lift Fork Action Succeeded !
"
W0123,13:59:51.427579,2000,445,," Lift Fork Action Succeeded !
"
W0123,13:59:57.234454,450,2002,," Lift Fork Action Succeeded !
"
W0123,14:00:56.318518,2000,443,," Lift Fork Action Succeeded !
"
W0123,14:01:02.123234,450,1997,," Lift Fork Action Succeeded !
"
W0123,14:01:59.018365,2000,452,," Lift Fork Action Succeeded !
"
W0123,14:02:04.803073,450,1999,," Lift Fork Action Succeeded !
"
W0123,14:03:03.752660,2000,441,," Lift Fork Action Succeeded !
"
W0123,14:03:09.563748,450,1999,," Lift Fork Action Succeeded !
"
W0123,14:04:06.470448,2000,451,," Lift Fork Action Succeeded !
"
W0123,14:04:12.283850,450,1993,," Lift Fork Action Succeeded !
"
W0123,14:05:11.523438,2000,451,," Lift Fork Action Succeeded !
"
W0123,14:05:17.338835,450,2000,," Lift Fork Action Succeeded !
"
W0123,14:06:13.942605,2000,449,," Lift Fork Action Succeeded !
"
W0123,14:06:19.756879,450,1995,," Lift Fork Action Succeeded !
"
W0123,14:07:19.018714,2000,447,," Lift Fork Action Succeeded !
"
W0123,14:07:24.829406,450,1998,," Lift Fork Action Succeeded !
"
W0123,14:08:21.060482,2000,443,," Lift Fork Action Succeeded !
"
W0123,14:08:26.896229,450,1997,," Lift Fork Action Succeeded !
"
W0123,14:09:25.996829,2000,448,," Lift Fork Action Succeeded !
"
W0123,14:09:31.803221,450,2002,," Lift Fork Action Succeeded !
"
W0123,14:10:28.386233,2000,445,," Lift Fork Action Succeeded !
"
W0123,14:10:34.245661,450,1998,," Lift Fork Action Succeeded !
"
W0123,14:11:33.629220,2000,457,," Lift Fork Action Succeeded !
"
W0123,14:11:39.439498,450,2000,," Lift Fork Action Succeeded !
"
W0123,14:12:35.997511,2000,449,," Lift Fork Action Succeeded !
"
W0123,14:12:41.835520,450,2002,," Lift Fork Action Succeeded !
"
W0123,14:13:40.821534,2000,450,," Lift Fork Action Succeeded !
"
W0123,14:13:46.663223,450,1997,," Lift Fork Action Succeeded !
"
W0123,14:14:43.113967,2000,451,," Lift Fork Action Succeeded !
"
W0123,14:14:48.920195,450,2001,," Lift Fork Action Succeeded !
"
W0123,14:15:48.087635,2000,447,," Lift Fork Action Succeeded !
"
W0123,14:15:53.928875,450,1995,," Lift Fork Action Succeeded !
"
W0123,14:16:50.277740,2000,446,," Lift Fork Action Succeeded !
"
W0123,14:16:56.113243,450,1998,," Lift Fork Action Succeeded !
"
W0123,14:17:55.000463,2000,447,," Lift Fork Action Succeeded !
"
W0123,14:18:00.845849,450,1998,," Lift Fork Action Succeeded !
"
W0123,14:18:56.852077,2000,445,," Lift Fork Action Succeeded !
"
W0123,14:19:02.757727,450,1992,," Lift Fork Action Succeeded !
"
W0123,14:20:02.021191,2000,435,," Lift Fork Action Succeeded !
"
W0123,14:20:07.947932,450,2001,," Lift Fork Action Succeeded !
"
W0123,14:21:04.471680,2000,448,," Lift Fork Action Succeeded !
"
W0123,14:21:10.374683,450,1994,," Lift Fork Action Succeeded !
"
W0123,14:22:09.406075,2000,445,," Lift Fork Action Succeeded !
"
W0123,14:22:15.276397,450,1999,," Lift Fork Action Succeeded !
"
W0123,14:23:11.782931,2000,443,," Lift Fork Action Succeeded !
"
W0123,14:23:17.619401,450,1999,," Lift Fork Action Succeeded !
"
W0123,14:24:16.395181,2000,439,," Lift Fork Action Succeeded !
"
W0123,14:24:22.300561,450,1994,," Lift Fork Action Succeeded !
"
W0123,14:25:18.478703,2000,444,," Lift Fork Action Succeeded !
"
W0123,14:25:24.354045,450,1998,," Lift Fork Action Succeeded !
"
W0123,14:26:23.811225,2000,435,," Lift Fork Action Succeeded !
"
W0123,14:26:29.713680,450,1998,," Lift Fork Action Succeeded !
"
W0123,14:27:26.392328,2000,439,," Lift Fork Action Succeeded !
"
W0123,14:27:32.351641,450,1995,," Lift Fork Action Succeeded !
"
W0123,14:28:31.273943,2000,439,," Lift Fork Action Succeeded !
"
W0123,14:28:37.238942,450,1990,," Lift Fork Action Succeeded !
"
W0123,14:29:33.620800,2000,450,," Lift Fork Action Succeeded !
"
W0123,14:29:39.550324,450,1992,," Lift Fork Action Succeeded !
"
W0123,14:30:38.422415,2000,447,," Lift Fork Action Succeeded !
"
W0123,14:30:44.353598,450,1995,," Lift Fork Action Succeeded !
"
W0123,14:31:41.020787,2000,435,," Lift Fork Action Succeeded !
"
W0123,14:31:46.982740,450,1997,," Lift Fork Action Succeeded !
"
W0123,14:32:46.103053,2000,443,," Lift Fork Action Succeeded !
"
W0123,14:32:52.033347,450,1993,," Lift Fork Action Succeeded !
"
W0123,14:33:48.081907,2000,447,," Lift Fork Action Succeeded !
"
W0123,14:33:53.986357,450,1997,," Lift Fork Action Succeeded !
"
W0123,14:34:52.933104,2000,447,," Lift Fork Action Succeeded !
"
W0123,14:34:58.867384,450,1991,," Lift Fork Action Succeeded !
"
W0123,14:35:55.357532,2000,445," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 1985.41 mm. Goal : 2000 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,14:38:01.654506,2000,511," Lift Sensor Disconnect, sensor_disconnect_count  > 10
 Current : 511.125 mm. Goal : 2000 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,14:39:01.361385,2000,507,," Lift Fork Action Succeeded !
"
W0123,14:39:07.112401,450,1996,," Lift Fork Action Succeeded !
"
W0123,14:40:03.330122,2000,446,," Lift Fork Action Succeeded !
"
W0123,14:40:09.234331,450,1999,," Lift Fork Action Succeeded !
"
W0123,14:41:08.227205,2000,440,," Lift Fork Action Succeeded !
"
W0123,14:41:14.158907,450,1993,," Lift Fork Action Succeeded !
"
W0123,14:42:10.676692,2000,447,," Lift Fork Action Succeeded !
"
W0123,14:42:16.574527,450,1995,," Lift Fork Action Succeeded !
"
W0123,14:43:15.756631,2000,439,," Lift Fork Action Succeeded !
"
W0123,14:43:21.714787,450,1995,," Lift Fork Action Succeeded !
"
W0123,14:44:17.859598,2000,453,," Lift Fork Action Succeeded !
"
W0123,14:44:23.785552,450,1991,," Lift Fork Action Succeeded !
"
W0123,14:45:22.772763,2000,439,," Lift Fork Action Succeeded !
"
W0123,14:45:28.736938,450,1993,," Lift Fork Action Succeeded !
"
W0123,14:46:25.305732,2000,440,," Lift Fork Action Succeeded !
"
W0123,14:46:31.261590,450,1996,," Lift Fork Action Succeeded !
"
W0123,14:47:30.212445,2000,451,," Lift Fork Action Succeeded !
"
W0123,14:47:36.108695,450,1996,," Lift Fork Action Succeeded !
"
W0123,14:48:32.692153,2000,442,," Lift Fork Action Succeeded !
"
W0123,14:48:38.682899,450,1991,," Lift Fork Action Succeeded !
"
W0123,14:49:37.515348,2000,439,," Lift Fork Action Succeeded !
"
W0123,14:49:43.447568,450,1999,," Lift Fork Action Succeeded !
"
W0123,14:50:39.771409,2000,445,," Lift Fork Action Succeeded !
"
W0123,14:50:45.702958,450,1995,," Lift Fork Action Succeeded !
"
W0123,14:51:44.651965,2000,446,," Lift Fork Action Succeeded !
"
W0123,14:51:50.637084,450,1993,," Lift Fork Action Succeeded !
"
W0123,14:52:47.085862,2000,439,," Lift Fork Action Succeeded !
"
W0123,14:52:53.073393,450,1998,," Lift Fork Action Succeeded !
"
W0123,14:53:51.762387,2000,451,," Lift Fork Action Succeeded !
"
W0123,14:53:57.659044,450,1998,," Lift Fork Action Succeeded !
"
W0123,14:54:53.901129,2000,443,," Lift Fork Action Succeeded !
"
W0123,14:54:59.858459,450,1999,," Lift Fork Action Succeeded !
"
W0123,14:55:58.535319,2000,449,," Lift Fork Action Succeeded !
"
W0123,14:56:04.498075,450,1991,," Lift Fork Action Succeeded !
"
W0123,14:57:00.872845,2000,445," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 1986.36 mm. Goal : 2000 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,14:58:41.874506,450,1981,," Lift Fork Action Succeeded !
"
W0123,14:59:38.430774,2000,448,," Lift Fork Action Succeeded !
"
W0123,14:59:44.359699,450,1993,," Lift Fork Action Succeeded !
"
W0123,15:00:40.570436,2000,452,," Lift Fork Action Succeeded !
"
W0123,15:00:46.566781,450,1987,," Lift Fork Action Succeeded !
"
W0123,15:00:53.874462,450,444,," Lift Fork Action Succeeded !
"
W0123,15:01:45.606210,2000,443,," Lift Fork Action Succeeded !
"
W0123,15:01:51.538900,450,1999,," Lift Fork Action Succeeded !
"
W0123,15:02:47.895504,2000,442,," Lift Fork Action Succeeded !
"
W0123,15:02:53.915556,450,1992,," Lift Fork Action Succeeded !
"
W0123,15:03:01.174652,450,451,," Lift Fork Action Succeeded !
"
W0123,15:03:53.080274,2000,450,," Lift Fork Action Succeeded !
"
W0123,15:03:59.043099,450,1992,," Lift Fork Action Succeeded !
"
W0123,15:04:56.050763,2000,435,," Lift Fork Action Succeeded !
"
W0123,15:05:02.043772,450,1998,," Lift Fork Action Succeeded !
"
W0123,15:05:09.374545,450,452,," Lift Fork Action Succeeded !
"
W0123,15:06:01.068934,2000,451,," Lift Fork Action Succeeded !
"
W0123,15:06:07.033962,450,1994,," Lift Fork Action Succeeded !
"
W0123,15:07:03.501443,2000,437,," Lift Fork Action Succeeded !
"
W0123,15:07:09.488746,450,1992,," Lift Fork Action Succeeded !
"
W0123,15:07:17.174579,450,436,," Lift Fork Action Succeeded !
"
W0123,15:08:09.955618,2000,441,," Lift Fork Action Succeeded !
"
W0123,15:08:15.946624,450,1999,," Lift Fork Action Succeeded !
"
W0123,15:09:12.597311,2000,438,," Lift Fork Action Succeeded !
"
W0123,15:09:18.619145,450,1992," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 429.996 mm. Goal : 450 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,15:10:17.374817,450,429," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 429.522 mm. Goal : 450 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,15:10:40.975124,450,429,," Lift Fork Action Succeeded !
"
W0123,15:11:33.944437,2000,449,," Lift Fork Action Succeeded !
"
W0123,15:11:39.910727,450,1993,," Lift Fork Action Succeeded !
"
W0123,15:12:36.275604,2000,441,," Lift Fork Action Succeeded !
"
W0123,15:12:42.234580,450,1997,," Lift Fork Action Succeeded !
"
W0123,15:12:49.575067,450,448,," Lift Fork Action Succeeded !
"
W0123,15:13:41.393729,2000,447,," Lift Fork Action Succeeded !
"
W0123,15:13:47.388799,450,1994,," Lift Fork Action Succeeded !
"
W0123,15:14:43.720927,2000,438,," Lift Fork Action Succeeded !
"
W0123,15:14:49.740631,450,1992,," Lift Fork Action Succeeded !
"
W0123,15:14:56.975260,450,452,," Lift Fork Action Succeeded !
"
W0123,15:15:48.543157,2000,450,," Lift Fork Action Succeeded !
"
W0123,15:15:54.472594,450,1997,," Lift Fork Action Succeeded !
"
W0123,15:16:50.875500,2000,442,," Lift Fork Action Succeeded !
"
W0123,15:16:56.870723,450,1990," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 435.043 mm. Goal : 450 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,15:17:40.274566,450,434,," Lift Fork Action Succeeded !
"
W0123,15:18:33.005088,2000,442,," Lift Fork Action Succeeded !
"
W0123,15:18:39.024761,450,1988,," Lift Fork Action Succeeded !
"
W0123,15:19:35.700459,2000,446,," Lift Fork Action Succeeded !
"
W0123,15:19:41.686950,450,1991,," Lift Fork Action Succeeded !
"
W0123,15:19:48.976353,450,451,," Lift Fork Action Succeeded !
"
W0123,15:20:40.670608,2000,450,," Lift Fork Action Succeeded !
"
W0123,15:20:46.748144,450,1986,," Lift Fork Action Succeeded !
"
W0123,15:21:43.151618,2000,439,," Lift Fork Action Succeeded !
"
W0123,15:21:49.199643,450,1989,," Lift Fork Action Succeeded !
"
W0123,15:21:56.574561,450,442,," Lift Fork Action Succeeded !
"
W0123,15:22:48.208285,2000,441,," Lift Fork Action Succeeded !
"
W0123,15:22:54.168649,450,1997,," Lift Fork Action Succeeded !
"
W0123,15:23:50.573840,2000,440,," Lift Fork Action Succeeded !
"
W0123,15:23:56.593760,450,1989," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 433.587 mm. Goal : 450 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,15:24:34.974555,450,433," Lift Sensor Disconnect, sensor_disconnect_count  > 10
 Current : 433.417 mm. Goal : 450 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,15:24:51.698654,450,434,," Lift Fork Action Succeeded !
"
W0123,15:25:44.280298,2000,444,," Lift Fork Action Succeeded !
"
W0123,15:25:50.302016,450,1987,," Lift Fork Action Succeeded !
"
W0123,15:26:46.606760,2000,444,," Lift Fork Action Succeeded !
"
W0123,15:26:52.593541,450,1993," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 432.774 mm. Goal : 450 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,15:27:28.975035,450,432,," Lift Fork Action Succeeded !
"
W0123,15:28:21.574846,2000,445,," Lift Fork Action Succeeded !
"
W0123,15:28:27.560539,450,1992,," Lift Fork Action Succeeded !
"
W0123,15:29:24.293493,2000,443,," Lift Fork Action Succeeded !
"
W0123,15:29:30.310626,450,1990,," Lift Fork Action Succeeded !
"
W0123,15:29:37.574551,450,446,," Lift Fork Action Succeeded !
"
W0123,15:30:29.343088,2000,445,," Lift Fork Action Succeeded !
"
W0123,15:30:35.336906,450,1992,," Lift Fork Action Succeeded !
"
W0123,15:31:31.744894,2000,445,," Lift Fork Action Succeeded !
"
W0123,15:31:37.732650,450,1991,," Lift Fork Action Succeeded !
"
W0123,15:31:45.374559,450,436,," Lift Fork Action Succeeded !
"
W0123,15:32:36.882253,2000,435,," Lift Fork Action Succeeded !
"
W0123,15:32:42.907179,450,1994,," Lift Fork Action Succeeded !
"
W0123,15:33:39.355224,2000,438," AgwRx3 , ID 0x375 , Data : 1 0 0 0 0 aa b4 fc 
 AgwRx3 , ID 0x375 , Data : 1 0 0 0 0 ba 4b 6d 
 AgwPDO1 , ID 0x363 , Data : 0 0 46 0 6 50 b6 74 
 AgwRx1 , ID 0x373 , Data : 0 0 0 0 0 fa 62 fa 
 AgwRx3 , ID 0x375 , Data : 1 0 0 0 0 ca 19 df 
 AgwRx3 , ID 0x375 , Data : 1 0 0 0 0 da e6 4e 
 AgwRx1 , ID 0x373 , Data : 0 0 0 0 0 6 85 11 
 AgwPDO1 , ID 0x363 , Data : 0 0 46 0 6 60 d2 fb 
 AgwRx3 , ID 0x375 , Data : 1 0 0 0 0 ea 82 c1 
 AgwRx3 , ID 0x375 , Data : 1 0 0 0 0 f6 a4 73 
 AgwRx1 , ID 0x373 , Data : 0 0 0 0 0 16 7a 80 
 AgwPDO1 , ID 0x363 , Data : 0 0 46 0 6 70 2d 6a 
 Preempt! New Lift Fork Goal Received! Stopped Current Job.
 Current : 450.456 mm. Goal : 2000 mm. 
"," Lift Fork Action Aborted !
"
W0123,15:37:04.474530,450,472,," Lift Fork Action Succeeded !
"
W0123,15:37:57.273486,2000,438,," Lift Fork Action Succeeded !
"
W0123,15:38:03.230116,450,1998," WAGO Heartbeat Stopped , Please check if the connection cable is loose
"," Lift Fork Action Succeeded !
"
W0123,15:38:59.733594,2000,441," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 1983.99 mm. Goal : 2000 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,15:39:51.574689,450,1983,," Lift Fork Action Succeeded !
"
W0123,15:40:48.264971,2000,449,," Lift Fork Action Succeeded !
"
W0123,15:40:54.195428,450,1995,," Lift Fork Action Succeeded !
"
W0123,15:41:50.514520,2000,440,," Lift Fork Action Succeeded !
"
W0123,15:41:56.470995,450,1997,," Lift Fork Action Succeeded !
"
W0123,15:42:03.774545,450,450,," Lift Fork Action Succeeded !
"
W0123,15:42:55.414373,2000,448,," Lift Fork Action Succeeded !
"
W0123,15:43:01.347306,450,1998," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 434.772 mm. Goal : 450 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,15:44:54.574582,450,432,," Lift Fork Action Succeeded !
"
W0123,15:45:30.336222,2000,444,," Lift Fork Action Succeeded !
"
W0123,15:45:36.299436,450,1991,," Lift Fork Action Succeeded !
"
W0123,15:46:32.455349,2000,444,," Lift Fork Action Succeeded !
"
W0123,15:46:38.413616,450,1999,," Lift Fork Action Succeeded !
"
W0123,15:46:45.675087,450,445,," Lift Fork Action Succeeded !
"
W0123,15:47:37.547981,2000,444,," Lift Fork Action Succeeded !
"
W0123,15:47:43.480304,450,1998,," Lift Fork Action Succeeded !
"
W0123,15:48:39.754350,2000,450,," Lift Fork Action Succeeded !
"
W0123,15:48:45.740682,450,1991,," Lift Fork Action Succeeded !
"
W0123,15:48:52.974804,450,447,," Lift Fork Action Succeeded !
"
W0123,15:49:44.668561,2000,446,," Lift Fork Action Succeeded !
"
W0123,15:49:50.599790,450,1999,," Lift Fork Action Succeeded !
"
W0123,15:50:47.016944,2000,439,," Lift Fork Action Succeeded !
"
W0123,15:50:53.003516,450,1994,," Lift Fork Action Succeeded !
"
W0123,15:51:00.374562,450,440,," Lift Fork Action Succeeded !
"
W0123,15:51:52.066141,2000,440,," Lift Fork Action Succeeded !
"
W0123,15:51:58.090924,450,1989,," Lift Fork Action Succeeded !
"
W0123,15:52:54.557404,2000,437,," Lift Fork Action Succeeded !
"
W0123,15:53:00.610492,450,1992,," Lift Fork Action Succeeded !
"
W0123,15:53:07.974617,450,442,," Lift Fork Action Succeeded !
"
W0123,15:53:59.740049,2000,441,," Lift Fork Action Succeeded !
"
W0123,15:54:05.702905,450,1999,," Lift Fork Action Succeeded !
"
W0123,15:55:02.098779,2000,447,," Lift Fork Action Succeeded !
"
W0123,15:55:08.063396,450,1996,," Lift Fork Action Succeeded !
"
W0123,15:55:15.374550,450,444,," Lift Fork Action Succeeded !
"
W0123,15:56:06.785926,2000,443,," Lift Fork Action Succeeded !
"
W0123,15:56:12.777397,450,1997,," Lift Fork Action Succeeded !
"
W0123,15:57:09.163113,2000,440,," Lift Fork Action Succeeded !
"
W0123,15:57:15.186846,450,1995,," Lift Fork Action Succeeded !
"
W0123,15:57:22.574653,450,451,," Lift Fork Action Succeeded !
"
W0123,15:58:14.291389,2000,450,," Lift Fork Action Succeeded !
"
W0123,15:58:20.285938,450,1995,," Lift Fork Action Succeeded !
"
W0123,15:59:16.823076,2000,441,," Lift Fork Action Succeeded !
"
W0123,15:59:22.869025,450,1991,," Lift Fork Action Succeeded !
"
W0123,15:59:30.174484,450,450,," Lift Fork Action Succeeded !
"
W0123,16:00:22.280469,2000,448,," Lift Fork Action Succeeded !
"
W0123,16:00:28.266865,450,1989,," Lift Fork Action Succeeded !
"
W0123,16:01:24.487164,2000,449,," Lift Fork Action Succeeded !
"
W0123,16:01:30.476282,450,1998,," Lift Fork Action Succeeded !
"
W0123,16:01:37.775537,450,447,," Lift Fork Action Succeeded !
"
W0123,16:02:29.349442,2000,446,," Lift Fork Action Succeeded !
"
W0123,16:02:35.333909,450,1998,," Lift Fork Action Succeeded !
"
W0123,16:03:31.663161,2000,447,," Lift Fork Action Succeeded !
"
W0123,16:03:37.623493,450,2000,," Lift Fork Action Succeeded !
"
W0123,16:03:44.974756,450,449,," Lift Fork Action Succeeded !
"
W0123,16:04:36.911803,2000,447," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 1986.29 mm. Goal : 2000 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0123,16:06:08.174610,450,1981,," Lift Fork Action Succeeded !
"
